År;DagMånad;Totalt;M Tot;M 0-64 år;M 65-79 år;M 80-89 år;M 90+ år;K Tot;K 0-64 år;K 65-79 år;K 80-89 år;K 90+ år;-;Sort;Dag;Månad;Ar;;;;;-;Sort;Dag;Månad
2016;24 juli;236;97;13;39;29;16;139;18;33;48;40;;0724;24;juli;2016;;;;;;;;
2016;23 juli;251;132;18;46;41;27;119;9;20;46;44;;0723;23;juli;2016;;;;;;;;
2016;22 juli;226;116;16;39;44;17;110;8;24;42;36;;0722;22;juli;2016;;;;;;;;
2016;21 juli;201;89;12;32;26;19;112;8;27;35;42;;0721;21;juli;2016;;;;;;;;
2016;20 juli;241;126;15;42;47;22;115;12;29;39;35;;0720;20;juli;2016;;;;;;;;
2016;19 juli;226;101;13;34;43;11;125;8;25;49;43;;0719;19;juli;2016;;;;;;;;
2016;18 juli;235;110;11;37;43;19;125;13;25;43;44;;0718;18;juli;2016;;;;;;;;
2016;17 juli;229;107;9;37;47;14;122;13;35;41;33;;0717;17;juli;2016;;;;;;;;
2016;16 juli;233;113;16;32;47;18;120;10;35;37;38;;0716;16;juli;2016;;;;;;;;
2016;15 juli;210;89;16;37;24;12;121;11;30;36;44;;0715;15;juli;2016;;;;;;;;
2016;14 juli;231;121;19;39;40;23;110;8;24;40;38;;0714;14;juli;2016;;;;;;;;
2016;13 juli;219;113;17;36;44;16;106;6;24;44;32;;0713;13;juli;2016;;;;;;;;
2016;12 juli;236;116;13;42;38;23;120;12;29;41;38;;0712;12;juli;2016;;;;;;;;
2016;11 juli;247;129;27;35;42;25;118;12;25;41;40;;0711;11;juli;2016;;;;;;;;
2016;10 juli;240;118;22;43;35;18;122;10;25;41;46;;0710;10;juli;2016;;;;;;;;
2016;9 juli;220;101;16;39;33;13;119;10;31;41;37;;0709;9;juli;2016;;;;;;;;
2016;8 juli;230;110;15;40;32;23;120;11;22;45;42;;0708;8;juli;2016;;;;;;;;
2016;7 juli;224;117;14;36;47;20;107;9;22;34;42;;0707;7;juli;2016;;;;;;;;
2016;6 juli;211;98;20;29;36;13;113;12;22;39;40;;0706;6;juli;2016;;;;;;;;
2016;5 juli;210;114;20;36;31;27;96;10;17;42;27;;0705;5;juli;2016;;;;;;;;
2016;4 juli;214;111;24;33;35;19;103;5;22;49;27;;0704;4;juli;2016;;;;;;;;
2016;3 juli;221;98;10;38;27;23;123;16;29;36;42;;0703;3;juli;2016;;;;;;;;
2016;2 juli;228;110;19;40;39;12;118;9;31;48;30;;0702;2;juli;2016;;;;;;;;
2016;1 juli;235;116;17;43;41;15;119;13;31;41;34;;0701;1;juli;2016;;;;;;;;
2016;30 juni;227;116;13;45;40;18;111;7;26;44;34;;0630;30;juni;2016;;;;;;;;
2016;29 juni;197;96;14;37;33;12;101;10;34;33;24;;0629;29;juni;2016;;;;;;;;
2016;28 juni;222;106;18;33;38;17;116;9;22;50;35;;0628;28;juni;2016;;;;;;;;
2016;27 juni;211;102;17;40;31;14;109;12;34;34;29;;0627;27;juni;2016;;;;;;;;
2016;26 juni;217;101;10;25;43;23;116;10;31;35;40;;0626;26;juni;2016;;;;;;;;
2016;25 juni;244;130;20;50;46;14;114;8;35;42;29;;0625;25;juni;2016;;;;;;;;
2016;24 juni;251;131;26;44;40;21;120;11;30;37;42;;0624;24;juni;2016;;;;;;;;
2016;23 juni;209;117;17;47;35;18;92;10;19;31;32;;0623;23;juni;2016;;;;;;;;
2016;22 juni;213;109;23;37;33;16;104;6;30;37;31;;0622;22;juni;2016;;;;;;;;
2016;21 juni;215;98;12;37;32;17;117;13;26;42;36;;0621;21;juni;2016;;;;;;;;
2016;20 juni;224;97;12;31;34;20;127;11;23;44;49;;0620;20;juni;2016;;;;;;;;
2016;19 juni;209;91;13;29;32;17;118;10;39;35;34;;0619;19;juni;2016;;;;;;;;
2016;18 juni;229;117;16;41;49;11;112;10;25;43;34;;0618;18;juni;2016;;;;;;;;
2016;17 juni;223;100;7;26;52;15;123;15;31;41;36;;0617;17;juni;2016;;;;;;;;
2016;16 juni;227;106;19;32;32;23;121;12;26;49;34;;0616;16;juni;2016;;;;;;;;
2016;15 juni;219;107;21;34;35;17;112;11;34;34;33;;0615;15;juni;2016;;;;;;;;
2016;14 juni;211;101;18;38;33;12;110;7;26;41;36;;0614;14;juni;2016;;;;;;;;
2016;13 juni;223;108;20;37;42;9;115;10;22;45;38;;0613;13;juni;2016;;;;;;;;
2016;12 juni;229;110;20;40;34;16;119;11;27;39;42;;0612;12;juni;2016;;;;;;;;
2016;11 juni;207;98;12;27;36;23;109;16;27;37;29;;0611;11;juni;2016;;;;;;;;
2016;10 juni;206;104;15;38;29;22;102;6;32;26;38;;0610;10;juni;2016;;;;;;;;
2016;9 juni;201;110;12;35;43;20;91;10;20;37;24;;0609;9;juni;2016;;;;;;;;
2016;8 juni;236;111;14;36;43;18;125;13;31;40;41;;0608;8;juni;2016;;;;;;;;
2016;7 juni;196;102;15;33;42;12;94;9;17;28;40;;0607;7;juni;2016;;;;;;;;
2016;6 juni;187;96;15;29;37;15;91;10;20;33;28;;0606;6;juni;2016;;;;;;;;
2016;5 juni;212;93;15;36;33;9;119;9;24;53;33;;0605;5;juni;2016;;;;;;;;
2016;4 juni;219;108;22;37;36;13;111;7;24;42;38;;0604;4;juni;2016;;;;;;;;
2016;3 juni;243;124;17;38;45;24;119;8;30;34;47;;0603;3;juni;2016;;;;;;;;
2016;2 juni;215;110;18;38;30;24;105;9;21;43;32;;0602;2;juni;2016;;;;;;;;
2016;1 juni;220;120;13;44;43;20;100;11;32;28;29;;0601;1;juni;2016;;;;;;;;
2016;31 maj;214;110;21;40;34;15;104;12;22;36;34;;0531;31;maj;2016;;;;;;;;
2016;30 maj;218;107;13;32;39;23;111;10;27;36;38;;0530;30;maj;2016;;;;;;;;
2016;29 maj;203;97;18;38;29;12;106;11;23;43;29;;0529;29;maj;2016;;;;;;;;
2016;28 maj;272;125;10;50;40;25;147;15;37;54;41;;0528;28;maj;2016;;;;;;;;
2016;27 maj;225;119;17;35;42;25;106;13;20;44;29;;0527;27;maj;2016;;;;;;;;
2016;26 maj;201;94;13;28;37;16;107;5;26;41;35;;0526;26;maj;2016;;;;;;;;
2016;25 maj;192;83;14;28;30;11;109;9;37;30;33;;0525;25;maj;2016;;;;;;;;
2016;24 maj;230;105;21;33;40;11;125;16;30;44;35;;0524;24;maj;2016;;;;;;;;
2016;23 maj;227;107;15;39;31;22;120;10;24;52;34;;0523;23;maj;2016;;;;;;;;
2016;22 maj;208;100;17;33;27;23;108;5;29;41;33;;0522;22;maj;2016;;;;;;;;
2016;21 maj;224;112;20;34;42;16;112;5;35;34;38;;0521;21;maj;2016;;;;;;;;
2016;20 maj;222;114;10;50;40;14;108;11;22;42;33;;0520;20;maj;2016;;;;;;;;
2016;19 maj;217;102;13;36;36;17;115;8;30;44;33;;0519;19;maj;2016;;;;;;;;
2016;18 maj;222;105;14;37;35;19;117;16;26;40;35;;0518;18;maj;2016;;;;;;;;
2016;17 maj;221;112;15;36;41;20;109;9;29;41;30;;0517;17;maj;2016;;;;;;;;
2016;16 maj;251;127;15;41;45;26;124;9;29;45;41;;0516;16;maj;2016;;;;;;;;
2016;15 maj;221;119;15;44;42;18;102;11;28;33;30;;0515;15;maj;2016;;;;;;;;
2016;14 maj;217;114;18;30;51;15;103;7;24;38;34;;0514;14;maj;2016;;;;;;;;
2016;13 maj;228;108;17;38;33;20;120;11;24;48;37;;0513;13;maj;2016;;;;;;;;
2016;12 maj;241;119;14;42;41;22;122;13;24;46;39;;0512;12;maj;2016;;;;;;;;
2016;11 maj;215;108;21;39;31;17;107;14;22;29;42;;0511;11;maj;2016;;;;;;;;
2016;10 maj;247;123;16;39;37;31;124;10;33;46;35;;0510;10;maj;2016;;;;;;;;
2016;9 maj;217;113;19;48;29;17;104;11;25;37;31;;0509;9;maj;2016;;;;;;;;
2016;8 maj;211;100;18;27;37;18;111;6;23;43;39;;0508;8;maj;2016;;;;;;;;
2016;7 maj;215;105;20;28;39;18;110;9;33;31;37;;0507;7;maj;2016;;;;;;;;
2016;6 maj;226;115;13;39;42;21;111;13;21;40;37;;0506;6;maj;2016;;;;;;;;
2016;5 maj;235;101;13;29;43;16;134;15;28;43;48;;0505;5;maj;2016;;;;;;;;
2016;4 maj;260;119;21;43;43;12;141;19;24;54;44;;0504;4;maj;2016;;;;;;;;
2016;3 maj;239;131;19;60;33;19;108;9;33;39;27;;0503;3;maj;2016;;;;;;;;
2016;2 maj;233;115;19;46;37;13;118;13;27;46;32;;0502;2;maj;2016;;;;;;;;
2016;1 maj;239;112;20;37;40;15;127;16;27;45;39;;0501;1;maj;2016;;;;;;;;
2016;30 april;227;108;15;33;39;21;119;12;17;50;40;;0430;30;april;2016;;;;;;;;
2016;29 april;211;97;13;40;32;12;114;9;39;33;33;;0429;29;april;2016;;;;;;;;
2016;28 april;228;104;12;39;33;20;124;14;25;38;47;;0428;28;april;2016;;;;;;;;
2016;27 april;243;111;14;42;34;21;132;10;33;56;33;;0427;27;april;2016;;;;;;;;
2016;26 april;244;110;14;48;30;18;134;8;29;56;41;;0426;26;april;2016;;;;;;;;
2016;25 april;212;119;16;42;37;24;93;5;25;32;31;;0425;25;april;2016;;;;;;;;
2016;24 april;275;125;26;45;27;27;150;13;29;58;50;;0424;24;april;2016;;;;;;;;
2016;23 april;263;141;21;54;46;20;122;8;23;52;39;;0423;23;april;2016;;;;;;;;
2016;22 april;258;125;20;50;36;19;133;9;30;52;42;;0422;22;april;2016;;;;;;;;
2016;21 april;252;137;13;55;47;22;115;10;29;33;43;;0421;21;april;2016;;;;;;;;
2016;20 april;246;128;19;45;42;22;118;11;15;50;42;;0420;20;april;2016;;;;;;;;
2016;19 april;229;120;21;42;35;22;109;14;19;42;34;;0419;19;april;2016;;;;;;;;
2016;18 april;248;116;17;44;35;20;132;19;23;48;42;;0418;18;april;2016;;;;;;;;
2016;17 april;264;120;19;37;45;19;144;10;25;50;59;;0417;17;april;2016;;;;;;;;
2016;16 april;273;125;13;50;42;20;148;15;32;58;43;;0416;16;april;2016;;;;;;;;
2016;15 april;243;111;17;43;32;19;132;14;31;46;41;;0415;15;april;2016;;;;;;;;
2016;14 april;251;117;20;38;41;18;134;9;37;45;43;;0414;14;april;2016;;;;;;;;
2016;13 april;241;109;13;33;46;17;132;9;33;46;44;;0413;13;april;2016;;;;;;;;
2016;12 april;259;142;21;43;53;25;117;13;27;45;32;;0412;12;april;2016;;;;;;;;
2016;11 april;242;115;22;35;34;24;127;13;24;53;37;;0411;11;april;2016;;;;;;;;
2016;10 april;245;116;29;34;40;13;129;12;34;44;39;;0410;10;april;2016;;;;;;;;
2016;9 april;262;137;18;45;44;30;125;11;25;53;36;;0409;9;april;2016;;;;;;;;
2016;8 april;210;98;10;38;41;9;112;6;25;44;37;;0408;8;april;2016;;;;;;;;
2016;7 april;247;125;12;49;42;22;122;11;31;37;43;;0407;7;april;2016;;;;;;;;
2016;6 april;245;106;19;39;33;15;139;8;39;44;48;;0406;6;april;2016;;;;;;;;
2016;5 april;241;115;11;37;47;20;126;18;22;38;48;;0405;5;april;2016;;;;;;;;
2016;4 april;255;126;20;40;37;29;129;11;37;54;27;;0404;4;april;2016;;;;;;;;
2016;3 april;263;124;14;56;38;16;139;11;33;50;45;;0403;3;april;2016;;;;;;;;
2016;2 april;277;130;25;34;52;19;147;14;31;55;47;;0402;2;april;2016;;;;;;;;
2016;1 april;252;112;11;39;36;26;140;5;28;60;47;;0401;1;april;2016;;;;;;;;
2016;31 mars;254;122;17;45;36;24;132;11;37;47;37;;0331;31;mars;2016;;;;;;;;
2016;30 mars;258;130;20;49;45;16;128;12;21;49;46;;0330;30;mars;2016;;;;;;;;
2016;29 mars;240;107;14;31;42;20;133;13;28;49;43;;0329;29;mars;2016;;;;;;;;
2016;28 mars;234;109;11;45;38;15;125;8;22;54;41;;0328;28;mars;2016;;;;;;;;
2016;27 mars;259;128;22;43;41;22;131;17;15;48;51;;0327;27;mars;2016;;;;;;;;
2016;26 mars;264;132;15;48;46;23;132;14;30;43;45;;0326;26;mars;2016;;;;;;;;
2016;25 mars;230;118;15;49;40;14;112;6;28;41;37;;0325;25;mars;2016;;;;;;;;
2016;24 mars;252;117;18;43;28;28;135;10;34;41;50;;0324;24;mars;2016;;;;;;;;
2016;23 mars;274;132;15;40;51;26;142;15;31;46;50;;0323;23;mars;2016;;;;;;;;
2016;22 mars;251;121;20;49;37;15;130;12;25;51;42;;0322;22;mars;2016;;;;;;;;
2016;21 mars;265;129;13;46;40;30;136;17;31;51;37;;0321;21;mars;2016;;;;;;;;
2016;20 mars;280;141;22;53;51;15;139;12;26;65;36;;0320;20;mars;2016;;;;;;;;
2016;19 mars;253;114;12;37;43;22;139;13;41;46;39;;0319;19;mars;2016;;;;;;;;
2016;18 mars;264;119;15;43;43;18;145;15;38;45;47;;0318;18;mars;2016;;;;;;;;
2016;17 mars;273;134;14;53;49;18;139;18;31;38;52;;0317;17;mars;2016;;;;;;;;
2016;16 mars;253;126;15;46;46;19;127;8;32;41;46;;0316;16;mars;2016;;;;;;;;
2016;15 mars;255;117;20;45;39;13;138;11;34;41;52;;0315;15;mars;2016;;;;;;;;
2016;14 mars;222;103;13;49;23;18;119;12;27;47;33;;0314;14;mars;2016;;;;;;;;
2016;13 mars;255;134;15;54;46;19;121;11;27;43;40;;0313;13;mars;2016;;;;;;;;
2016;12 mars;232;120;11;45;43;21;112;6;29;35;42;;0312;12;mars;2016;;;;;;;;
2016;11 mars;261;118;16;40;44;18;143;12;37;45;49;;0311;11;mars;2016;;;;;;;;
2016;10 mars;253;119;13;37;51;18;134;12;30;48;44;;0310;10;mars;2016;;;;;;;;
2016;9 mars;268;131;19;34;47;31;137;14;22;36;65;;0309;9;mars;2016;;;;;;;;
2016;8 mars;256;135;12;42;42;39;121;9;35;40;37;;0308;8;mars;2016;;;;;;;;
2016;7 mars;285;164;23;54;62;25;121;12;27;44;38;;0307;7;mars;2016;;;;;;;;
2016;6 mars;262;116;15;37;43;21;146;10;39;49;48;;0306;6;mars;2016;;;;;;;;
2016;5 mars;268;109;21;34;39;15;159;12;40;59;48;;0305;5;mars;2016;;;;;;;;
2016;4 mars;305;135;17;46;46;26;170;19;44;55;52;;0304;4;mars;2016;;;;;;;;
2016;3 mars;303;153;19;52;55;27;150;15;39;51;45;;0303;3;mars;2016;;;;;;;;
2016;2 mars;249;113;12;44;38;19;136;10;30;55;41;;0302;2;mars;2016;;;;;;;;
2016;1 mars;231;116;22;38;39;17;115;13;33;34;35;;0301;1;mars;2016;;;;;;;;
2016;29 februari;243;104;23;35;30;16;139;14;43;45;37;;0229;29;februari;2016;;;;;;;;
2016;28 februari;256;122;11;40;55;16;134;9;27;56;42;;0228;28;februari;2016;;;;;;;;
2016;27 februari;263;142;15;54;53;20;121;10;31;46;34;;0227;27;februari;2016;;;;;;;;
2016;26 februari;261;132;20;42;36;34;129;12;17;40;60;;0226;26;februari;2016;;;;;;;;
2016;25 februari;272;120;18;44;37;21;152;14;37;52;49;;0225;25;februari;2016;;;;;;;;
2016;24 februari;266;138;23;45;43;27;128;11;36;38;43;;0224;24;februari;2016;;;;;;;;
2016;23 februari;272;116;20;37;44;15;156;18;26;56;56;;0223;23;februari;2016;;;;;;;;
2016;22 februari;255;113;15;40;39;19;142;10;44;56;32;;0222;22;februari;2016;;;;;;;;
2016;21 februari;262;132;16;35;57;24;130;14;24;52;40;;0221;21;februari;2016;;;;;;;;
2016;20 februari;279;124;19;36;45;24;155;14;33;51;57;;0220;20;februari;2016;;;;;;;;
2016;19 februari;268;123;21;30;43;29;145;13;28;52;52;;0219;19;februari;2016;;;;;;;;
2016;18 februari;244;109;11;42;46;10;135;14;25;46;50;;0218;18;februari;2016;;;;;;;;
2016;17 februari;279;114;15;39;47;13;165;11;34;64;56;;0217;17;februari;2016;;;;;;;;
2016;16 februari;249;129;16;50;41;22;120;13;34;42;31;;0216;16;februari;2016;;;;;;;;
2016;15 februari;257;129;25;44;35;25;128;9;36;47;36;;0215;15;februari;2016;;;;;;;;
2016;14 februari;239;117;17;45;36;19;122;12;18;47;45;;0214;14;februari;2016;;;;;;;;
2016;13 februari;258;124;17;39;44;24;134;11;36;49;38;;0213;13;februari;2016;;;;;;;;
2016;12 februari;257;125;16;44;45;20;132;9;41;46;36;;0212;12;februari;2016;;;;;;;;
2016;11 februari;296;165;26;62;53;24;131;13;24;53;41;;0211;11;februari;2016;;;;;;;;
2016;10 februari;246;129;13;43;50;23;117;13;29;40;35;;0210;10;februari;2016;;;;;;;;
2016;9 februari;281;141;19;54;48;20;140;15;26;55;44;;0209;9;februari;2016;;;;;;;;
2016;8 februari;260;123;19;48;36;20;137;13;36;48;40;;0208;8;februari;2016;;;;;;;;
2016;7 februari;303;141;27;40;43;31;162;6;43;63;50;;0207;7;februari;2016;;;;;;;;
2016;6 februari;266;119;17;35;42;25;147;15;31;48;53;;0206;6;februari;2016;;;;;;;;
2016;5 februari;261;124;14;40;43;27;137;13;31;45;48;;0205;5;februari;2016;;;;;;;;
2016;4 februari;267;130;17;42;50;21;137;18;24;47;48;;0204;4;februari;2016;;;;;;;;
2016;3 februari;300;139;16;43;48;32;161;13;32;66;50;;0203;3;februari;2016;;;;;;;;
2016;2 februari;262;137;18;47;46;26;125;16;24;43;42;;0202;2;februari;2016;;;;;;;;
2016;1 februari;250;115;16;47;36;16;135;11;33;44;47;;0201;1;februari;2016;;;;;;;;
2016;31 januari;276;132;14;38;55;25;144;23;33;52;36;;0131;31;januari;2016;;;;;;;;
2016;30 januari;267;127;19;46;35;27;140;13;24;55;48;;0130;30;januari;2016;;;;;;;;
2016;29 januari;309;157;22;45;55;35;152;15;33;51;53;;0129;29;januari;2016;;;;;;;;
2016;28 januari;275;139;17;51;51;20;136;14;35;45;42;;0128;28;januari;2016;;;;;;;;
2016;27 januari;286;148;26;38;63;21;138;12;35;46;45;;0127;27;januari;2016;;;;;;;;
2016;26 januari;277;131;17;43;46;25;146;10;35;57;44;;0126;26;januari;2016;;;;;;;;
2016;25 januari;316;150;17;48;59;26;166;14;28;63;61;;0125;25;januari;2016;;;;;;;;
2016;24 januari;299;148;30;47;50;21;151;14;39;49;49;;0124;24;januari;2016;;;;;;;;
2016;23 januari;269;127;17;40;44;26;142;13;31;48;50;;0123;23;januari;2016;;;;;;;;
2016;22 januari;255;112;15;31;40;26;143;12;35;52;44;;0122;22;januari;2016;;;;;;;;
2016;21 januari;276;136;19;44;47;26;140;11;31;54;44;;0121;21;januari;2016;;;;;;;;
2016;20 januari;308;147;19;44;50;34;161;11;38;60;52;;0120;20;januari;2016;;;;;;;;
2016;19 januari;276;123;23;52;31;17;153;10;40;48;55;;0119;19;januari;2016;;;;;;;;
2016;18 januari;275;105;20;33;35;17;170;18;38;64;50;;0118;18;januari;2016;;;;;;;;
2016;17 januari;290;137;19;43;55;20;153;13;29;56;55;;0117;17;januari;2016;;;;;;;;
2016;16 januari;274;123;9;46;40;28;151;8;38;57;48;;0116;16;januari;2016;;;;;;;;
2016;15 januari;270;123;15;42;44;22;147;12;26;43;66;;0115;15;januari;2016;;;;;;;;
2016;14 januari;260;138;23;49;45;21;122;11;24;49;38;;0114;14;januari;2016;;;;;;;;
2016;13 januari;249;108;13;42;29;24;141;11;26;59;45;;0113;13;januari;2016;;;;;;;;
2016;12 januari;300;133;16;49;49;19;167;14;44;53;56;;0112;12;januari;2016;;;;;;;;
2016;11 januari;271;142;15;57;40;30;129;9;33;52;35;;0111;11;januari;2016;;;;;;;;
2016;10 januari;256;124;17;33;50;24;132;17;25;50;40;;0110;10;januari;2016;;;;;;;;
2016;9 januari;276;144;22;39;56;27;132;12;32;45;43;;0109;9;januari;2016;;;;;;;;
2016;8 januari;292;142;24;39;48;31;150;13;40;51;46;;0108;8;januari;2016;;;;;;;;
2016;7 januari;270;120;15;43;40;22;150;16;29;54;51;;0107;7;januari;2016;;;;;;;;
2016;6 januari;246;124;19;41;44;20;122;13;26;46;37;;0106;6;januari;2016;;;;;;;;
2016;5 januari;260;115;19;41;36;19;145;7;39;54;45;;0105;5;januari;2016;;;;;;;;
2016;4 januari;260;124;13;46;47;18;136;14;44;43;35;;0104;4;januari;2016;;;;;;;;
2016;3 januari;293;134;15;46;52;21;159;10;32;63;54;;0103;3;januari;2016;;;;;;;;
2016;2 januari;272;120;16;36;48;20;152;12;34;50;56;;0102;2;januari;2016;;;;;;;;
2016;1 januari;245;134;18;55;46;15;111;10;23;34;44;;0101;1;januari;2016;;;;;;;;
2015;31 december;255;130;14;46;42;28;125;7;26;52;40;;1231;31;december;2015;;;;;;;;
2015;30 december;283;128;16;48;37;27;155;11;33;58;53;;1230;30;december;2015;;;;;;;;
2015;29 december;292;145;19;60;40;26;147;10;37;49;51;;1229;29;december;2015;;;;;;;;
2015;28 december;274;137;24;53;43;17;137;10;29;54;44;;1228;28;december;2015;;;;;;;;
2015;27 december;227;125;11;47;42;25;102;6;26;35;35;;1227;27;december;2015;;;;;;;;
2015;26 december;251;106;17;30;41;18;145;6;39;57;43;;1226;26;december;2015;;;;;;;;
2015;25 december;268;129;23;41;49;16;139;10;29;49;51;;1225;25;december;2015;;;;;;;;
2015;24 december;249;115;18;31;47;19;134;16;32;49;37;;1224;24;december;2015;;;;;;;;
2015;23 december;232;114;12;41;39;22;118;6;22;49;41;;1223;23;december;2015;;;;;;;;
2015;22 december;250;126;16;50;40;20;124;12;30;38;44;;1222;22;december;2015;;;;;;;;
2015;21 december;260;123;21;37;49;16;137;12;31;56;38;;1221;21;december;2015;;;;;;;;
2015;20 december;245;123;15;41;49;18;122;14;20;41;47;;1220;20;december;2015;;;;;;;;
2015;19 december;240;113;20;24;43;26;127;18;30;45;34;;1219;19;december;2015;;;;;;;;
2015;18 december;277;128;16;40;44;28;149;22;36;49;42;;1218;18;december;2015;;;;;;;;
2015;17 december;240;97;19;29;30;19;143;20;29;53;41;;1217;17;december;2015;;;;;;;;
2015;16 december;257;131;23;40;45;23;126;10;42;41;33;;1216;16;december;2015;;;;;;;;
2015;15 december;250;124;24;34;43;23;126;6;35;50;35;;1215;15;december;2015;;;;;;;;
2015;14 december;244;113;14;39;46;14;131;11;30;37;53;;1214;14;december;2015;;;;;;;;
2015;13 december;227;116;18;39;36;23;111;15;30;33;33;;1213;13;december;2015;;;;;;;;
2015;12 december;228;106;14;34;37;21;122;11;20;50;41;;1212;12;december;2015;;;;;;;;
2015;11 december;237;95;9;32;37;17;142;9;41;54;38;;1211;11;december;2015;;;;;;;;
2015;10 december;258;121;19;35;45;22;137;9;39;48;41;;1210;10;december;2015;;;;;;;;
2015;9 december;230;104;12;35;38;19;126;16;24;48;38;;1209;9;december;2015;;;;;;;;
2015;8 december;245;124;16;42;40;26;121;7;28;47;39;;1208;8;december;2015;;;;;;;;
2015;7 december;244;126;18;41;43;24;118;8;27;43;40;;1207;7;december;2015;;;;;;;;
2015;6 december;249;118;17;39;50;12;131;10;30;48;43;;1206;6;december;2015;;;;;;;;
2015;5 december;281;143;18;48;57;20;138;16;35;45;42;;1205;5;december;2015;;;;;;;;
2015;4 december;254;122;15;39;42;26;132;11;28;47;46;;1204;4;december;2015;;;;;;;;
2015;3 december;258;136;23;38;43;32;122;6;28;51;37;;1203;3;december;2015;;;;;;;;
2015;2 december;281;140;15;46;53;26;141;8;28;53;52;;1202;2;december;2015;;;;;;;;
2015;1 december;236;112;18;39;34;21;124;11;30;52;31;;1201;1;december;2015;;;;;;;;
2015;30 november;246;118;19;40;38;21;128;10;29;46;43;;1130;30;november;2015;;;;;;;;
2015;29 november;220;107;13;40;39;15;113;5;34;46;28;;1129;29;november;2015;;;;;;;;
2015;28 november;252;123;27;43;37;16;129;12;24;48;45;;1128;28;november;2015;;;;;;;;
2015;27 november;240;115;14;50;33;18;125;13;25;42;45;;1127;27;november;2015;;;;;;;;
2015;26 november;254;121;26;36;39;20;133;15;33;49;36;;1126;26;november;2015;;;;;;;;
2015;25 november;241;111;17;36;37;21;130;16;28;43;43;;1125;25;november;2015;;;;;;;;
2015;24 november;251;130;17;41;41;31;121;8;28;44;41;;1124;24;november;2015;;;;;;;;
2015;23 november;233;111;13;40;36;22;122;10;29;46;37;;1123;23;november;2015;;;;;;;;
2015;22 november;219;119;18;42;46;13;100;9;27;31;33;;1122;22;november;2015;;;;;;;;
2015;21 november;270;129;17;46;44;22;141;9;37;54;41;;1121;21;november;2015;;;;;;;;
2015;20 november;255;133;12;58;49;14;122;13;25;36;48;;1120;20;november;2015;;;;;;;;
2015;19 november;214;107;11;35;41;20;107;7;25;42;33;;1119;19;november;2015;;;;;;;;
2015;18 november;251;139;19;47;48;25;112;5;36;37;34;;1118;18;november;2015;;;;;;;;
2015;17 november;247;111;25;28;40;18;136;11;29;49;47;;1117;17;november;2015;;;;;;;;
2015;16 november;222;109;23;36;34;16;113;16;29;39;29;;1116;16;november;2015;;;;;;;;
2015;15 november;237;113;14;43;37;19;124;12;29;31;52;;1115;15;november;2015;;;;;;;;
2015;14 november;245;118;14;44;35;25;127;7;35;48;37;;1114;14;november;2015;;;;;;;;
2015;13 november;253;133;18;44;44;27;120;14;27;38;41;;1113;13;november;2015;;;;;;;;
2015;12 november;209;109;19;34;32;24;100;8;17;40;35;;1112;12;november;2015;;;;;;;;
2015;11 november;267;117;8;49;46;14;150;8;32;53;57;;1111;11;november;2015;;;;;;;;
2015;10 november;266;120;13;47;41;19;146;16;41;44;45;;1110;10;november;2015;;;;;;;;
2015;9 november;233;114;15;41;36;22;119;10;22;53;34;;1109;9;november;2015;;;;;;;;
2015;8 november;249;129;23;40;48;18;120;16;20;49;35;;1108;8;november;2015;;;;;;;;
2015;7 november;251;128;14;37;52;25;123;16;30;46;31;;1107;7;november;2015;;;;;;;;
2015;6 november;231;114;15;40;37;22;117;11;28;39;39;;1106;6;november;2015;;;;;;;;
2015;5 november;224;108;10;33;36;29;116;11;33;38;34;;1105;5;november;2015;;;;;;;;
2015;4 november;233;108;12;37;39;20;125;13;35;38;39;;1104;4;november;2015;;;;;;;;
2015;3 november;252;101;11;38;36;16;151;18;23;62;48;;1103;3;november;2015;;;;;;;;
2015;2 november;212;111;17;40;33;21;101;3;21;38;39;;1102;2;november;2015;;;;;;;;
2015;1 november;242;120;15;38;46;21;122;10;34;45;33;;1101;1;november;2015;;;;;;;;
2015;31 oktober;242;106;11;30;45;20;136;7;31;53;45;;1031;31;oktober;2015;;;;;;;;
2015;30 oktober;250;131;22;35;45;29;119;9;30;39;41;;1030;30;oktober;2015;;;;;;;;
2015;29 oktober;255;140;17;54;47;22;115;8;30;40;37;;1029;29;oktober;2015;;;;;;;;
2015;28 oktober;220;95;12;31;35;17;125;12;31;50;32;;1028;28;oktober;2015;;;;;;;;
2015;27 oktober;246;130;24;34;50;22;116;12;37;41;26;;1027;27;oktober;2015;;;;;;;;
2015;26 oktober;203;97;17;32;31;17;106;9;24;36;37;;1026;26;oktober;2015;;;;;;;;
2015;25 oktober;226;121;16;42;48;15;105;6;22;49;28;;1025;25;oktober;2015;;;;;;;;
2015;24 oktober;254;132;21;49;43;19;122;13;29;51;29;;1024;24;oktober;2015;;;;;;;;
2015;23 oktober;243;126;11;40;54;21;117;12;35;41;29;;1023;23;oktober;2015;;;;;;;;
2015;22 oktober;251;116;21;39;39;17;135;10;26;55;44;;1022;22;oktober;2015;;;;;;;;
2015;21 oktober;261;128;11;40;53;24;133;12;30;43;48;;1021;21;oktober;2015;;;;;;;;
2015;20 oktober;231;115;15;34;40;26;116;6;26;51;33;;1020;20;oktober;2015;;;;;;;;
2015;19 oktober;232;118;10;43;47;18;114;11;23;47;33;;1019;19;oktober;2015;;;;;;;;
